src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,mean_packet_size,min_packet_size,max_packet_size,flow_duration,mean_iat,min_iat,max_iat,start_time,label
192.168.1.4,3.234.121.88,4843,443,TCP,14,5823,415.93,54,1304,21.4622,1.650939,2.60E-05,5.998393,1779776426,Gaming
108.159.19.171,192.168.1.4,443,13255,TCP,13,7679,590.69,54,1304,21.7399,1.811656,0,17.892411,1779776426,Gaming
34.160.55.127,192.168.1.4,443,62853,UDP,10,6336,633.6,66,1292,7.7924,0.865819,0,6.046872,1779776426,Gaming
192.168.1.4,192.168.1.1,64765,53,UDP,1,69,69,69,69,0,0,0,0,1779776426,Gaming
192.168.1.4,192.168.1.1,52276,53,UDP,1,69,69,69,69,0,0,0,0,1779776426,Gaming
192.168.1.4,35.190.80.1,12766,443,TCP,1,66,66,66,66,0,0,0,0,1779776426,Gaming
3.234.121.88,192.168.1.4,443,1947,TCP,9,6012,668,54,1304,29.797,3.72462,1.00E-06,15.408749,1779776426,Gaming
3.234.121.88,192.168.1.4,443,3800,TCP,6,4588,764.67,54,1304,0.8654,0.173087,1.00E-06,0.865327,1779776426,Gaming
192.168.1.4,34.144.222.236,2791,443,TCP,6,2087,347.83,54,1304,0.7188,0.143764,0,0.622209,1779776426,Gaming
192.168.1.4,34.144.222.236,8353,443,TCP,6,2347,391.17,54,1304,0.707,0.141399,0,0.61003,1779776426,Gaming
192.168.1.4,34.144.222.236,6055,443,TCP,41,19971,487.1,54,1304,21.5132,0.537829,0,19.683519,1779776426,Gaming
192.168.1.4,34.144.222.236,1583,443,TCP,6,2055,342.5,54,1304,0.7168,0.143357,0,0.62191,1779776426,Gaming
192.168.1.4,34.144.222.236,6452,443,TCP,6,2151,358.5,54,1304,0.7358,0.147165,0,0.61103,1779776426,Gaming
192.168.1.4,34.144.222.236,9026,443,TCP,6,2055,342.5,54,1304,0.7168,0.143359,0,0.621793,1779776426,Gaming
192.168.1.1,192.168.1.4,53,64765,UDP,1,132,132,132,132,0,0,0,0,1779776426,Gaming
192.168.1.1,192.168.1.4,53,52276,UDP,1,85,85,85,85,0,0,0,0,1779776426,Gaming
192.168.1.4,224.0.0.252,64095,5355,UDP,2,146,73,73,73,0.4245,0.424494,0.424494,0.424494,1779776427,Gaming
192.168.1.4,192.168.1.1,51479,53,UDP,1,78,78,78,78,0,0,0,0,1779776427,Gaming
192.168.1.1,192.168.1.4,53,51479,UDP,1,94,94,94,94,0,0,0,0,1779776427,Gaming
192.168.1.4,208.115.232.150,3630,443,TCP,11,8354,759.45,54,1304,28.706,2.870595,0,19.765913,1779776427,Gaming
34.144.222.236,192.168.1.4,443,6055,TCP,19,3133,164.89,54,1199,20.9083,1.161571,0,19.878763,1779776427,Gaming
34.144.222.236,192.168.1.4,443,8353,TCP,5,494,98.8,54,266,0.1894,0.047362,0,0.092478,1779776427,Gaming
34.144.222.236,192.168.1.4,443,6452,TCP,6,3395,565.83,54,1304,0.1922,0.038433,4.00E-06,0.106207,1779776427,Gaming
34.144.222.236,192.168.1.4,443,1583,TCP,7,3449,492.71,54,1304,0.1761,0.029348,1.00E-06,0.094925,1779776427,Gaming
34.144.222.236,192.168.1.4,443,9026,TCP,6,3395,565.83,54,1304,0.1761,0.035218,2.00E-06,0.094927,1779776427,Gaming
34.144.222.236,192.168.1.4,443,2791,TCP,7,3449,492.71,54,1304,0.1761,0.029348,2.00E-06,0.09521,1779776427,Gaming
192.168.1.4,34.144.222.236,57445,443,UDP,52,28662,551.19,72,1292,14.4923,0.284163,4.30E-05,10.393472,1779776427,Gaming
192.168.1.4,65.21.238.88,13376,443,TCP,32,23737,741.78,54,1304,20.4585,0.65995,0,8.816534,1779776427,Gaming
192.168.1.4,208.115.232.150,3079,443,TCP,5,330,66,66,66,15.0278,3.756939,1.010267,8.003324,1779776427,Gaming
208.115.232.150,192.168.1.4,443,3630,TCP,4,458,114.5,54,292,28.4313,9.477089,1.00E-06,27.596855,1779776427,Gaming
34.144.222.236,192.168.1.4,443,57445,UDP,45,6738,149.73,65,1292,14.4886,0.329286,0,10.372936,1779776427,Gaming
65.21.238.88,192.168.1.4,443,13376,TCP,22,2959,134.5,54,380,20.4985,0.97612,0,11.607244,1779776427,Gaming
192.168.1.4,208.115.232.150,11169,443,TCP,4,264,66,66,66,7.0177,2.339249,1.006203,4.004552,1779776427,Gaming
192.168.1.4,65.21.238.88,3691,443,TCP,2,132,66,66,66,1.0148,1.014802,1.014802,1.014802,1779776427,Gaming
192.168.1.4,224.0.0.252,52411,5355,UDP,2,146,73,73,73,0.4133,0.413288,0.413288,0.413288,1779776427,Gaming
192.168.1.1,192.168.1.4,53,63582,UDP,1,132,132,132,132,0,0,0,0,1779776428,Gaming
192.168.1.1,192.168.1.4,53,50704,UDP,1,85,85,85,85,0,0,0,0,1779776428,Gaming
192.168.1.4,192.168.1.1,60828,53,UDP,1,76,76,76,76,0,0,0,0,1779776428,Gaming
192.168.1.4,192.168.1.1,61244,53,UDP,1,76,76,76,76,0,0,0,0,1779776428,Gaming
192.168.1.4,224.0.0.252,65341,5355,UDP,2,146,73,73,73,0.416,0.415957,0.415957,0.415957,1779776428,Gaming
192.168.1.4,224.0.0.252,55620,5355,UDP,2,146,73,73,73,0.4166,0.416593,0.416593,0.416593,1779776429,Gaming
192.168.1.4,192.168.1.1,50037,53,UDP,2,160,80,80,80,3.0084,3.008352,3.008352,3.008352,1779776429,Gaming
192.168.1.4,172.64.153.109,2411,443,TCP,10,2418,241.8,54,1304,17.8655,1.985052,0,16.717384,1779776430,Gaming
172.64.153.109,192.168.1.4,443,2411,TCP,9,5023,558.11,54,1304,17.8024,2.225305,0,16.99156,1779776430,Gaming
192.168.1.4,224.0.0.252,52494,5355,UDP,2,146,73,73,73,0.4156,0.415613,0.415613,0.415613,1779776430,Gaming
192.168.1.4,23.215.60.42,14641,443,TCP,12,3840,320,54,1304,17.6703,1.606392,0.000275,12.006433,1779776430,Gaming
192.168.1.4,23.215.60.42,9586,443,TCP,13,3857,296.69,54,1304,17.6702,1.47252,0.000358,12.01598,1779776430,Gaming
192.168.1.4,23.215.60.42,5711,443,TCP,12,2508,209,54,1304,17.4174,1.583397,0.000279,12.005567,1779776430,Gaming
192.168.1.4,224.0.0.252,65467,5355,UDP,2,146,73,73,73,0.4139,0.413941,0.413941,0.413941,1779776431,Gaming
3.234.121.88,192.168.1.4,443,4843,TCP,8,4696,587,54,1304,15.7822,2.254601,0,13.833868,1779776432,Gaming
192.168.1.4,224.0.0.252,49251,5355,UDP,2,146,73,73,73,0.4119,0.411905,0.411905,0.411905,1779776432,Gaming
192.168.1.4,23.215.60.56,5713,80,TCP,9,972,108,54,208,0.7703,0.096284,2.60E-05,0.311986,1779776432,Gaming
23.215.60.56,192.168.1.4,80,5713,TCP,6,535,89.17,54,241,0.8254,0.165075,5.70E-05,0.687038,1779776432,Gaming
192.168.1.4,224.0.0.252,52144,5355,UDP,2,146,73,73,73,0.4226,0.422611,0.422611,0.422611,1779776432,Gaming
192.168.1.4,224.0.0.252,51870,5355,UDP,2,146,73,73,73,0.4111,0.411064,0.411064,0.411064,1779776433,Gaming
192.168.1.4,224.0.0.252,60533,5355,UDP,2,146,73,73,73,0.4151,0.415145,0.415145,0.415145,1779776434,Gaming
192.168.1.4,224.0.0.252,55020,5355,UDP,2,146,73,73,73,0.4204,0.420446,0.420446,0.420446,1779776435,Gaming
192.168.1.4,224.0.0.252,61112,5355,UDP,2,146,73,73,73,0.4134,0.413439,0.413439,0.413439,1779776436,Gaming
192.168.1.4,224.0.0.252,65508,5355,UDP,2,146,73,73,73,0.4137,0.413651,0.413651,0.413651,1779776437,Gaming
192.168.1.4,224.0.0.252,51894,5355,UDP,2,146,73,73,73,0.4113,0.411289,0.411289,0.411289,1779776438,Gaming
192.168.1.4,224.0.0.252,59039,5355,UDP,2,146,73,73,73,0.4228,0.422839,0.422839,0.422839,1779776439,Gaming
192.168.1.4,224.0.0.252,49961,5355,UDP,2,146,73,73,73,0.4204,0.42039,0.42039,0.42039,1779776440,Gaming
192.168.1.4,192.168.1.1,62572,53,UDP,1,76,76,76,76,0,0,0,0,1779776440,Gaming
192.168.1.4,3.0.107.214,4729,443,TCP,33,19905,603.18,54,1304,8.6124,0.269139,0,2.518785,1779776440,Gaming
192.168.1.4,131.153.206.103,6667,443,TCP,31,19690,635.16,54,1304,8.3601,0.278671,0,2.196384,1779776440,Gaming
192.168.1.4,23.106.127.37,9610,443,TCP,32,17232,538.5,54,1304,8.9067,0.287313,0,2.370131,1779776440,Gaming
192.168.1.4,51.79.152.81,10597,443,TCP,36,21728,603.56,54,1304,7.288,0.208229,0,5.297449,1779776440,Gaming
192.168.1.4,178.63.95.92,8791,443,TCP,8,5053,631.62,54,1304,4.6735,0.667643,0,3.194019,1779776440,Gaming
192.168.1.4,18.140.123.149,5874,443,TCP,45,31024,689.42,54,1304,7.508,0.170637,0,2.906159,1779776440,Gaming
192.168.1.1,192.168.1.4,53,62572,UDP,1,104,104,104,104,0,0,0,0,1779776440,Gaming
192.168.1.4,207.65.33.78,1249,443,TCP,33,23234,704.06,54,1304,7.251,0.226595,0,5.34418,1779776440,Gaming
131.153.206.103,192.168.1.4,443,6667,TCP,25,11245,449.8,54,1304,8.2448,0.343532,1.00E-06,2.238452,1779776440,Gaming
23.106.127.37,192.168.1.4,443,9610,TCP,28,6382,227.93,54,1304,8.788,0.325483,0,2.525367,1779776440,Gaming
51.79.152.81,192.168.1.4,443,10597,TCP,25,3989,159.56,54,572,7.157,0.298208,0,5.655527,1779776440,Gaming
18.140.123.149,192.168.1.4,443,5874,TCP,41,11279,275.1,54,1304,9.6182,0.240455,0,3.410263,1779776440,Gaming
3.0.107.214,192.168.1.4,443,4729,TCP,33,7738,234.48,54,1304,8.4741,0.264817,0,2.634388,1779776440,Gaming
207.65.33.78,192.168.1.4,443,1249,TCP,23,6347,275.96,54,1304,7.1282,0.32401,0,5.792462,1779776441,Gaming
192.168.1.4,192.168.1.1,58051,53,UDP,1,77,77,77,77,0,0,0,0,1779776441,Gaming
192.168.1.4,178.63.95.92,4138,443,TCP,12,2845,237.08,54,1304,6.7472,0.613385,0.000301,2.003263,1779776441,Gaming
192.168.1.4,69.173.158.65,12654,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,3.0.107.214,3904,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,23.106.127.37,3908,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,51.79.152.81,10533,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,178.63.95.92,10676,443,TCP,12,2574,214.5,54,1304,6.6782,0.607108,0.00031,2.002218,1779776441,Gaming
192.168.1.4,131.153.206.103,9429,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,18.140.123.149,4694,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
192.168.1.4,207.65.33.78,4913,443,TCP,1,66,66,66,66,0,0,0,0,1779776441,Gaming
178.63.95.92,192.168.1.4,443,8791,TCP,4,252,63,54,66,4.6709,1.556959,0.576661,3.193875,1779776441,Gaming
192.168.1.1,192.168.1.4,53,58051,UDP,1,133,133,133,133,0,0,0,0,1779776441,Gaming
192.168.1.4,69.173.158.65,8745,443,TCP,11,2531,230.09,54,1304,6.7315,0.673149,0,4.028502,1779776441,Gaming
192.168.1.4,69.173.158.65,2391,443,TCP,29,8501,293.14,54,1304,7.6421,0.272933,0,1.63448,1779776441,Gaming
192.168.1.4,224.0.0.252,60297,5355,UDP,2,146,73,73,73,0.4108,0.410768,0.410768,0.410768,1779776441,Gaming
192.168.1.4,192.168.1.1,53852,53,UDP,1,83,83,83,83,0,0,0,0,1779776441,Gaming
192.168.1.4,192.168.1.1,61755,53,UDP,1,84,84,84,84,0,0,0,0,1779776441,Gaming
192.168.1.4,192.168.1.1,64554,53,UDP,1,84,84,84,84,0,0,0,0,1779776441,Gaming
192.168.1.4,192.168.1.1,59898,53,UDP,1,83,83,83,83,0,0,0,0,1779776441,Gaming
192.168.1.4,34.144.222.236,62071,443,UDP,194,102053,526.05,71,1292,96.0188,0.497507,3.40E-05,20.523222,1779776441,Gaming
69.173.158.65,192.168.1.4,443,2391,TCP,39,9547,244.79,54,1304,7.2127,0.189807,0,1.69641,1779776441,Gaming
69.173.158.65,192.168.1.4,443,8745,TCP,17,5656,332.71,54,1304,6.2224,0.388897,0,4.30157,1779776441,Gaming
192.168.1.1,192.168.1.4,53,61755,UDP,1,229,229,229,229,0,0,0,0,1779776441,Gaming
192.168.1.1,192.168.1.4,53,53852,UDP,1,193,193,193,193,0,0,0,0,1779776441,Gaming
192.168.1.1,192.168.1.4,53,64554,UDP,1,224,224,224,224,0,0,0,0,1779776441,Gaming
192.168.1.1,192.168.1.4,53,59898,UDP,1,219,219,219,219,0,0,0,0,1779776441,Gaming
192.168.1.4,23.215.60.56,2393,80,TCP,4,382,95.5,54,208,0.1151,0.038371,0.000265,0.058181,1779776441,Gaming
34.144.222.236,192.168.1.4,443,62071,UDP,190,16194,85.23,65,1292,97.3753,0.515213,0,20.944186,1779776441,Gaming
23.215.60.56,192.168.1.4,80,2393,TCP,5,469,93.8,54,241,0.1191,0.029771,0,0.060652,1779776442,Gaming
192.168.1.4,224.0.0.252,53803,5355,UDP,2,146,73,73,73,0.417,0.417049,0.417049,0.417049,1779776442,Gaming
192.168.1.4,224.0.0.252,59780,5355,UDP,2,146,73,73,73,0.4161,0.416083,0.416083,0.416083,1779776443,Gaming
192.168.1.4,3.234.121.88,4097,443,TCP,8,2173,271.62,54,1304,2.7118,0.387406,0,1.582667,1779776443,Gaming
192.168.1.4,224.0.0.252,59826,5355,UDP,2,146,73,73,73,0.4154,0.415396,0.415396,0.415396,1779776444,Gaming
207.65.33.78,192.168.1.4,443,4913,TCP,3,198,66,66,66,17.8856,8.942806,5.898451,11.987161,1779776444,Gaming
51.79.152.81,192.168.1.4,443,10533,TCP,1,66,66,66,66,0,0,0,0,1779776444,Gaming
18.140.123.149,192.168.1.4,443,4694,TCP,2,132,66,66,66,3.9446,3.944581,3.944581,3.944581,1779776444,Gaming
3.0.107.214,192.168.1.4,443,3904,TCP,1,66,66,66,66,0,0,0,0,1779776444,Gaming
131.153.206.103,192.168.1.4,443,9429,TCP,1,66,66,66,66,0,0,0,0,1779776444,Gaming
23.106.127.37,192.168.1.4,443,3908,TCP,1,66,66,66,66,0,0,0,0,1779776444,Gaming
178.63.95.92,192.168.1.4,443,4138,TCP,9,4267,474.11,54,1304,3.2705,0.408813,1.00E-06,1.676961,1779776444,Gaming
178.63.95.92,192.168.1.4,443,10676,TCP,9,4266,474,54,1304,3.2674,0.408431,1.00E-06,1.676962,1779776444,Gaming
192.168.1.4,224.0.0.252,58974,5355,UDP,2,146,73,73,73,0.4178,0.41781,0.41781,0.41781,1779776445,Gaming
3.234.121.88,192.168.1.4,443,4097,TCP,7,4642,663.14,54,1304,1.1292,0.188197,0,0.576366,1779776445,Gaming
192.168.1.4,178.63.95.92,7889,443,TCP,19,5741,302.16,54,1304,3.8435,0.21353,0,1.171084,1779776445,Gaming
178.63.95.92,192.168.1.4,443,7889,TCP,18,5337,296.5,54,1304,3.5574,0.209258,0,1.67696,1779776445,Gaming
23.215.60.42,192.168.1.4,443,9586,TCP,10,1483,148.3,54,373,2.2339,0.248213,0,1.44767,1779776445,Gaming
23.215.60.42,192.168.1.4,443,14641,TCP,9,1429,158.78,54,373,2.2339,0.279239,1.00E-06,1.442634,1779776445,Gaming
23.215.60.42,192.168.1.4,443,5711,TCP,9,4263,473.67,54,1304,1.9619,0.245233,1.00E-06,1.152242,1779776446,Gaming
192.168.1.4,192.168.1.1,61142,53,UDP,1,74,74,74,74,0,0,0,0,1779776446,Gaming
192.168.1.4,192.168.1.1,52088,53,UDP,2,165,82.5,74,91,87.8497,87.849678,87.849678,87.849678,1779776446,Gaming
192.168.1.4,192.168.1.1,64812,53,UDP,1,82,82,82,82,0,0,0,0,1779776446,Gaming
192.168.1.1,192.168.1.4,53,52088,UDP,1,102,102,102,102,0,0,0,0,1779776446,Gaming
192.168.1.1,192.168.1.4,53,64812,UDP,1,218,218,218,218,0,0,0,0,1779776446,Gaming
192.168.1.1,192.168.1.4,53,61142,UDP,1,106,106,106,106,0,0,0,0,1779776446,Gaming
192.168.1.4,224.0.0.252,59907,5355,UDP,2,146,73,73,73,0.425,0.424975,0.424975,0.424975,1779776446,Gaming
192.168.1.4,192.168.1.1,59154,53,UDP,1,74,74,74,74,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,61983,53,UDP,1,81,81,81,81,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,53605,53,UDP,1,74,74,74,74,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,51038,53,UDP,1,74,74,74,74,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,63502,53,UDP,1,81,81,81,81,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,55558,53,UDP,1,74,74,74,74,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,49301,53,UDP,1,76,76,76,76,0,0,0,0,1779776447,Gaming
192.168.1.4,192.168.1.1,56194,53,UDP,1,76,76,76,76,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,53605,UDP,1,106,106,106,106,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,59154,UDP,1,102,102,102,102,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,51038,UDP,1,106,106,106,106,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,56194,UDP,1,108,108,108,108,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,61983,UDP,1,282,282,282,282,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,55558,UDP,1,102,102,102,102,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,63502,UDP,1,198,198,198,198,0,0,0,0,1779776447,Gaming
192.168.1.1,192.168.1.4,53,49301,UDP,1,104,104,104,104,0,0,0,0,1779776447,Gaming
192.168.1.4,3.111.241.224,11205,443,TCP,1,66,66,66,66,0,0,0,0,1779776447,Gaming
3.111.241.224,192.168.1.4,443,11205,TCP,4,264,66,66,66,7.2375,2.412507,0.816006,4.267383,1779776448,Gaming
192.168.1.4,224.0.0.252,50496,5355,UDP,2,146,73,73,73,0.4124,0.412447,0.412447,0.412447,1779776448,Gaming
192.168.1.4,224.0.0.252,54255,5355,UDP,2,146,73,73,73,0.4107,0.410654,0.410654,0.410654,1779776449,Gaming
192.168.1.4,224.0.0.252,60691,5355,UDP,2,146,73,73,73,0.4105,0.410463,0.410463,0.410463,1779776450,Gaming
